time;Parameter;AverageValue;Layer
2014-02-25 09:28:00;Ammoniak+ammonium-N;92.0;Bottom
2014-02-25 09:28:00;Ammoniak+ammonium-N;89.0;Surface
2014-02-25 09:28:00;Klorofyl a;5.7;Bottom
2014-02-25 09:28:00;Klorofyl a;3.9;Surface
2014-02-25 09:28:00;Nitrit+nitrat-N;540.0;Bottom
2014-02-25 09:28:00;Nitrit+nitrat-N;630.0;Surface
2014-02-25 09:28:00;Nitrogen,total N;846.8030183;Bottom
2014-02-25 09:28:00;Nitrogen,total N;1000.219979;Surface
2014-02-25 09:28:00;Ortho-phosphat-P;7.8;Bottom
2014-02-25 09:28:00;Ortho-phosphat-P;7.0;Surface
2014-02-25 09:28:00;Oxygen indhold;11.25;Surface
2014-02-25 09:28:00;Phosphor, total-P;24.0;Bottom
2014-02-25 09:28:00;Phosphor, total-P;23.0;Surface
2014-03-03 09:37:00;Ammoniak+ammonium-N;59.0;Bottom
2014-03-03 09:37:00;Ammoniak+ammonium-N;5.1;Surface
2014-03-03 09:37:00;Klorofyl a;3.7;Bottom
2014-03-03 09:37:00;Klorofyl a;11.0;Surface
2014-03-03 09:37:00;Nitrit+nitrat-N;540.0;Bottom
2014-03-03 09:37:00;Nitrit+nitrat-N;680.0;Surface
2014-03-03 09:37:00;Nitrogen,total N;880.3905373;Bottom
2014-03-03 09:37:00;Nitrogen,total N;975.1246101;Surface
2014-03-03 09:37:00;Ortho-phosphat-P;4.6;Bottom
2014-03-03 09:37:00;Ortho-phosphat-P;1.8;Surface
2014-03-03 09:37:00;Oxygen indhold;11.76;Surface
2014-03-03 09:37:00;Phosphor, total-P;15.0;Bottom
2014-03-03 09:37:00;Phosphor, total-P;21.0;Surface
2014-03-18 11:49:00;Ammoniak+ammonium-N;7.5;Bottom
2014-03-18 11:49:00;Ammoniak+ammonium-N;16.0;Surface
2014-03-18 11:49:00;Klorofyl a;5.2;Bottom
2014-03-18 11:49:00;Klorofyl a;4.5;Surface
2014-03-18 11:49:00;Nitrit+nitrat-N;510.0;Bottom
2014-03-18 11:49:00;Nitrit+nitrat-N;520.0;Surface
2014-03-18 11:49:00;Nitrogen,total N;768.6033815;Bottom
2014-03-18 11:49:00;Nitrogen,total N;799.3645681;Surface
2014-03-18 11:49:00;Ortho-phosphat-P;1.0;Bottom
2014-03-18 11:49:00;Ortho-phosphat-P;1.0;Surface
2014-03-18 11:49:00;Oxygen indhold;10.335;Surface
2014-03-18 11:49:00;Phosphor, total-P;19.0;Bottom
2014-03-18 11:49:00;Phosphor, total-P;19.0;Surface
2014-03-25 09:39:00;Ammoniak+ammonium-N;26.0;Bottom
2014-03-25 09:39:00;Ammoniak+ammonium-N;17.0;Surface
2014-03-25 09:39:00;Klorofyl a;2.5;Bottom
2014-03-25 09:39:00;Klorofyl a;2.5;Surface
2014-03-25 09:39:00;Nitrit+nitrat-N;470.0;Bottom
2014-03-25 09:39:00;Nitrit+nitrat-N;500.0;Surface
2014-03-25 09:39:00;Nitrogen,total N;822.9967107;Bottom
2014-03-25 09:39:00;Nitrogen,total N;842.803292;Surface
2014-03-25 09:39:00;Ortho-phosphat-P;1.0;Bottom
2014-03-25 09:39:00;Ortho-phosphat-P;1.0;Surface
2014-03-25 09:39:00;Oxygen indhold;10.305;Surface
2014-03-25 09:39:00;Phosphor, total-P;12.0;Bottom
2014-03-25 09:39:00;Phosphor, total-P;15.0;Surface
2014-04-23 08:10:00;Ammoniak+ammonium-N;30.0;Bottom
2014-04-23 08:10:00;Ammoniak+ammonium-N;20.0;Surface
2014-04-23 08:10:00;Klorofyl a;5.1;Bottom
2014-04-23 08:10:00;Klorofyl a;5.0;Surface
2014-04-23 08:10:00;Nitrit+nitrat-N;360.0;Bottom
2014-04-23 08:10:00;Nitrit+nitrat-N;440.0;Surface
2014-04-23 08:10:00;Nitrogen,total N;751.1519859;Bottom
2014-04-23 08:10:00;Nitrogen,total N;807.8932089;Surface
2014-04-23 08:10:00;Ortho-phosphat-P;1.0;Bottom
2014-04-23 08:10:00;Ortho-phosphat-P;1.0;Surface
2014-04-23 08:10:00;Oxygen indhold;10.225000000000001;Surface
2014-04-23 08:10:00;Phosphor, total-P;21.0;Bottom
2014-04-23 08:10:00;Phosphor, total-P;26.0;Surface
2014-05-05 11:09:00;Ammoniak+ammonium-N;31.0;Bottom
2014-05-05 11:09:00;Ammoniak+ammonium-N;22.0;Surface
2014-05-05 11:09:00;Klorofyl a;2.8;Bottom
2014-05-05 11:09:00;Klorofyl a;5.7;Surface
2014-05-05 11:09:00;Nitrit+nitrat-N;290.0;Bottom
2014-05-05 11:09:00;Nitrit+nitrat-N;310.0;Surface
2014-05-05 11:09:00;Nitrogen,total N;658.0991691;Bottom
2014-05-05 11:09:00;Nitrogen,total N;707.5334298;Surface
2014-05-05 11:09:00;Ortho-phosphat-P;1.6;Bottom
2014-05-05 11:09:00;Ortho-phosphat-P;1.0;Surface
2014-05-05 11:09:00;Oxygen indhold;10.055;Surface
2014-05-05 11:09:00;Phosphor, total-P;13.0;Bottom
2014-05-05 11:09:00;Phosphor, total-P;19.0;Surface
2014-05-20 09:39:00;Ammoniak+ammonium-N;73.0;Bottom
2014-05-20 09:39:00;Ammoniak+ammonium-N;3.8;Surface
2014-05-20 09:39:00;Klorofyl a;6.0;Bottom
2014-05-20 09:39:00;Klorofyl a;8.0;Surface
2014-05-20 09:39:00;Nitrit+nitrat-N;110.0;Bottom
2014-05-20 09:39:00;Nitrit+nitrat-N;170.0;Surface
2014-05-20 09:39:00;Nitrogen,total N;856.170773;Bottom
2014-05-20 09:39:00;Nitrogen,total N;608.5754615;Surface
2014-05-20 09:39:00;Ortho-phosphat-P;2.0;Bottom
2014-05-20 09:39:00;Ortho-phosphat-P;2.2;Surface
2014-05-20 09:39:00;Oxygen indhold;11.73;Surface
2014-05-20 09:39:00;Phosphor, total-P;55.0;Bottom
2014-05-20 09:39:00;Phosphor, total-P;26.0;Surface
2014-05-27 10:07:00;Oxygen indhold;8.365;Surface
2014-06-02 09:59:00;Ammoniak+ammonium-N;89.0;Bottom
2014-06-02 09:59:00;Ammoniak+ammonium-N;5.2;Surface
2014-06-02 09:59:00;Klorofyl a;25.0;Bottom
2014-06-02 09:59:00;Klorofyl a;11.0;Surface
2014-06-02 09:59:00;Nitrit+nitrat-N;29.0;Bottom
2014-06-02 09:59:00;Nitrit+nitrat-N;5.3;Surface
2014-06-02 09:59:00;Nitrogen,total N;999.8224175;Bottom
2014-06-02 09:59:00;Nitrogen,total N;628.9855249;Surface
2014-06-02 09:59:00;Ortho-phosphat-P;3.6;Bottom
2014-06-02 09:59:00;Ortho-phosphat-P;2.3;Surface
2014-06-02 09:59:00;Oxygen indhold;2.875;Bottom
2014-06-02 09:59:00;Oxygen indhold;10.93;Surface
2014-06-02 09:59:00;Phosphor, total-P;60.0;Bottom
2014-06-02 09:59:00;Phosphor, total-P;28.0;Surface
2014-06-10 10:37:00;Oxygen indhold;0.41;Bottom
2014-06-10 10:37:00;Oxygen indhold;10.95;Surface
2014-06-16 09:37:00;Ammoniak+ammonium-N;110.0;Bottom
2014-06-16 09:37:00;Ammoniak+ammonium-N;7.5;Surface
2014-06-16 09:37:00;Klorofyl a;4.8;Bottom
2014-06-16 09:37:00;Klorofyl a;19.0;Surface
2014-06-16 09:37:00;Nitrit+nitrat-N;2.2;Bottom
2014-06-16 09:37:00;Nitrit+nitrat-N;3.4;Surface
2014-06-16 09:37:00;Nitrogen,total N;960.3343779;Bottom
2014-06-16 09:37:00;Nitrogen,total N;859.0781544;Surface
2014-06-16 09:37:00;Ortho-phosphat-P;150.0;Bottom
2014-06-16 09:37:00;Ortho-phosphat-P;16.0;Surface
2014-06-16 09:37:00;Oxygen indhold;1.085;Bottom
2014-06-16 09:37:00;Oxygen indhold;8.989999999999998;Surface
2014-06-16 09:37:00;Phosphor, total-P;230.0;Bottom
2014-06-16 09:37:00;Phosphor, total-P;83.0;Surface
2014-06-23 12:08:00;Oxygen indhold;8.45;Surface
2014-06-30 09:57:00;Ammoniak+ammonium-N;5.1;Bottom
2014-06-30 09:57:00;Ammoniak+ammonium-N;4.0;Surface
2014-06-30 09:57:00;Klorofyl a;10.0;Bottom
2014-06-30 09:57:00;Klorofyl a;18.0;Surface
2014-06-30 09:57:00;Nitrit+nitrat-N;1.5;Bottom
2014-06-30 09:57:00;Nitrit+nitrat-N;1.5;Surface
2014-06-30 09:57:00;Nitrogen,total N;801.972281;Bottom
2014-06-30 09:57:00;Nitrogen,total N;908.9612766;Surface
2014-06-30 09:57:00;Ortho-phosphat-P;97.0;Bottom
2014-06-30 09:57:00;Ortho-phosphat-P;56.0;Surface
2014-06-30 09:57:00;Oxygen indhold;9.5;Surface
2014-06-30 09:57:00;Phosphor, total-P;150.0;Bottom
2014-06-30 09:57:00;Phosphor, total-P;140.0;Surface
2014-07-07 10:04:00;Oxygen indhold;0.72;Bottom
2014-07-07 10:04:00;Oxygen indhold;7.64;Surface
2014-07-15 09:45:00;Ammoniak+ammonium-N;170.0;Bottom
2014-07-15 09:45:00;Ammoniak+ammonium-N;30.0;Surface
2014-07-15 09:45:00;Klorofyl a;2.5;Bottom
2014-07-15 09:45:00;Klorofyl a;17.0;Surface
2014-07-15 09:45:00;Nitrit+nitrat-N;1.9;Bottom
2014-07-15 09:45:00;Nitrit+nitrat-N;11.0;Surface
2014-07-15 09:45:00;Nitrogen,total N;756.9740539;Bottom
2014-07-15 09:45:00;Nitrogen,total N;804.5399818;Surface
2014-07-15 09:45:00;Ortho-phosphat-P;140.0;Bottom
2014-07-15 09:45:00;Ortho-phosphat-P;120.0;Surface
2014-07-15 09:45:00;Oxygen indhold;2.005;Bottom
2014-07-15 09:45:00;Oxygen indhold;7.13;Surface
2014-07-15 09:45:00;Phosphor, total-P;200.0;Bottom
2014-07-15 09:45:00;Phosphor, total-P;180.0;Surface
2014-07-22 09:27:00;Oxygen indhold;7.82;Surface
2014-07-28 09:47:00;Ammoniak+ammonium-N;340.0;Bottom
2014-07-28 09:47:00;Ammoniak+ammonium-N;8.8;Surface
2014-07-28 09:47:00;Klorofyl a;1.8;Bottom
2014-07-28 09:47:00;Klorofyl a;20.0;Surface
2014-07-28 09:47:00;Nitrit+nitrat-N;2.9;Bottom
2014-07-28 09:47:00;Nitrit+nitrat-N;7.0;Surface
2014-07-28 09:47:00;Nitrogen,total N;1070.736837;Bottom
2014-07-28 09:47:00;Nitrogen,total N;851.654509;Surface
2014-07-28 09:47:00;Ortho-phosphat-P;140.0;Bottom
2014-07-28 09:47:00;Ortho-phosphat-P;94.0;Surface
2014-07-28 09:47:00;Oxygen indhold;0.01;Bottom
2014-07-28 09:47:00;Oxygen indhold;10.52;Surface
2014-07-28 09:47:00;Phosphor, total-P;190.0;Bottom
2014-07-28 09:47:00;Phosphor, total-P;190.0;Surface
2014-08-04 09:23:00;Ammoniak+ammonium-N;230.0;Bottom
2014-08-04 09:23:00;Ammoniak+ammonium-N;47.0;Surface
2014-08-04 09:23:00;Klorofyl a;12.0;Bottom
2014-08-04 09:23:00;Klorofyl a;30.0;Surface
2014-08-04 09:23:00;Nitrit+nitrat-N;1.5;Bottom
2014-08-04 09:23:00;Nitrit+nitrat-N;1.5;Surface
2014-08-04 09:23:00;Nitrogen,total N;2230.210234;Bottom
2014-08-04 09:23:00;Nitrogen,total N;1035.87092;Surface
2014-08-04 09:23:00;Ortho-phosphat-P;440.0;Bottom
2014-08-04 09:23:00;Ortho-phosphat-P;180.0;Surface
2014-08-04 09:23:00;Oxygen indhold;0.01;Bottom
2014-08-04 09:23:00;Oxygen indhold;7.2;Surface
2014-08-04 09:23:00;Phosphor, total-P;540.0;Bottom
2014-08-04 09:23:00;Phosphor, total-P;270.0;Surface
2014-08-11 08:58:00;Oxygen indhold;5.65;Surface
2014-08-13 08:53:00;Oxygen indhold;8.06;Surface
2014-08-20 10:42:00;Ammoniak+ammonium-N;3.8;Bottom
2014-08-20 10:42:00;Ammoniak+ammonium-N;4.6;Surface
2014-08-20 10:42:00;Klorofyl a;65.0;Bottom
2014-08-20 10:42:00;Klorofyl a;46.0;Surface
2014-08-20 10:42:00;Nitrit+nitrat-N;1.5;Bottom
2014-08-20 10:42:00;Nitrit+nitrat-N;1.5;Surface
2014-08-20 10:42:00;Nitrogen,total N;874.6270003;Bottom
2014-08-20 10:42:00;Nitrogen,total N;858.6805405;Surface
2014-08-20 10:42:00;Ortho-phosphat-P;74.0;Bottom
2014-08-20 10:42:00;Ortho-phosphat-P;73.0;Surface
2014-08-20 10:42:00;Oxygen indhold;9.01;Surface
2014-08-20 10:42:00;Phosphor, total-P;180.0;Bottom
2014-08-20 10:42:00;Phosphor, total-P;190.0;Surface
2014-09-01 09:44:00;Ammoniak+ammonium-N;420.0;Bottom
2014-09-01 09:44:00;Ammoniak+ammonium-N;12.0;Surface
2014-09-01 09:44:00;Klorofyl a;6.7;Bottom
2014-09-01 09:44:00;Klorofyl a;10.0;Surface
2014-09-01 09:44:00;Nitrit+nitrat-N;1.5;Bottom
2014-09-01 09:44:00;Nitrit+nitrat-N;1.5;Surface
2014-09-01 09:44:00;Nitrogen,total N;1146.606667;Bottom
2014-09-01 09:44:00;Nitrogen,total N;764.1938172;Surface
2014-09-01 09:44:00;Ortho-phosphat-P;200.0;Bottom
2014-09-01 09:44:00;Ortho-phosphat-P;75.0;Surface
2014-09-01 09:44:00;Oxygen indhold;0.155;Bottom
2014-09-01 09:44:00;Oxygen indhold;8.56;Surface
2014-09-01 09:44:00;Phosphor, total-P;350.0;Bottom
2014-09-01 09:44:00;Phosphor, total-P;180.0;Surface
2014-09-09 10:07:00;Oxygen indhold;0.085;Bottom
2014-09-09 10:07:00;Oxygen indhold;5.79;Surface
2014-09-15 09:42:00;Ammoniak+ammonium-N;43.0;Bottom
2014-09-15 09:42:00;Ammoniak+ammonium-N;39.0;Surface
2014-09-15 09:42:00;Klorofyl a;16.0;Bottom
2014-09-15 09:42:00;Klorofyl a;15.0;Surface
2014-09-15 09:42:00;Nitrit+nitrat-N;19.0;Bottom
2014-09-15 09:42:00;Nitrit+nitrat-N;19.0;Surface
2014-09-15 09:42:00;Nitrogen,total N;767.7527406;Bottom
2014-09-15 09:42:00;Nitrogen,total N;818.8996424;Surface
2014-09-15 09:42:00;Ortho-phosphat-P;99.0;Bottom
2014-09-15 09:42:00;Ortho-phosphat-P;100.0;Surface
2014-09-15 09:42:00;Oxygen indhold;8.58;Surface
2014-09-15 09:42:00;Phosphor, total-P;190.0;Bottom
2014-09-15 09:42:00;Phosphor, total-P;190.0;Surface
2014-09-29 09:48:00;Ammoniak+ammonium-N;200.0;Bottom
2014-09-29 09:48:00;Ammoniak+ammonium-N;150.0;Surface
2014-09-29 09:48:00;Klorofyl a;4.6;Bottom
2014-09-29 09:48:00;Klorofyl a;8.1;Surface
2014-09-29 09:48:00;Nitrit+nitrat-N;13.0;Bottom
2014-09-29 09:48:00;Nitrit+nitrat-N;22.0;Surface
2014-09-29 09:48:00;Nitrogen,total N;737.7892523;Bottom
2014-09-29 09:48:00;Nitrogen,total N;789.7722712;Surface
2014-09-29 09:48:00;Ortho-phosphat-P;80.0;Bottom
2014-09-29 09:48:00;Ortho-phosphat-P;75.0;Surface
2014-09-29 09:48:00;Oxygen indhold;6.5600000000000005;Bottom
2014-09-29 09:48:00;Oxygen indhold;7.55;Surface
2014-09-29 09:48:00;Phosphor, total-P;140.0;Bottom
2014-09-29 09:48:00;Phosphor, total-P;150.0;Surface
2014-10-14 09:47:00;Ammoniak+ammonium-N;3.6;Bottom
2014-10-14 09:47:00;Ammoniak+ammonium-N;4.0;Surface
2014-10-14 09:47:00;Klorofyl a;22.0;Bottom
2014-10-14 09:47:00;Klorofyl a;21.0;Surface
2014-10-14 09:47:00;Nitrit+nitrat-N;2.6;Bottom
2014-10-14 09:47:00;Nitrit+nitrat-N;2.1;Surface
2014-10-14 09:47:00;Nitrogen,total N;646.1019395;Bottom
2014-10-14 09:47:00;Nitrogen,total N;658.3479966;Surface
2014-10-14 09:47:00;Ortho-phosphat-P;17.0;Bottom
2014-10-14 09:47:00;Ortho-phosphat-P;17.0;Surface
2014-10-14 09:47:00;Oxygen indhold;6.734999999999999;Bottom
2014-10-14 09:47:00;Oxygen indhold;9.6;Surface
2014-10-14 09:47:00;Phosphor, total-P;93.0;Bottom
2014-10-14 09:47:00;Phosphor, total-P;90.0;Surface
2014-10-27 09:31:00;Ammoniak+ammonium-N;130.0;Bottom
2014-10-27 09:31:00;Ammoniak+ammonium-N;120.0;Surface
2014-10-27 09:31:00;Klorofyl a;2.2;Bottom
2014-10-27 09:31:00;Klorofyl a;2.2;Surface
2014-10-27 09:31:00;Nitrit+nitrat-N;72.0;Bottom
2014-10-27 09:31:00;Nitrit+nitrat-N;99.0;Surface
2014-10-27 09:31:00;Nitrogen,total N;639.8906871;Bottom
2014-10-27 09:31:00;Nitrogen,total N;672.7917456;Surface
2014-10-27 09:31:00;Ortho-phosphat-P;33.0;Bottom
2014-10-27 09:31:00;Ortho-phosphat-P;30.0;Surface
2014-10-27 09:31:00;Oxygen indhold;8.3;Surface
2014-10-27 09:31:00;Phosphor, total-P;71.0;Bottom
2014-10-27 09:31:00;Phosphor, total-P;67.0;Surface
2014-11-10 09:21:00;Ammoniak+ammonium-N;230.0;Bottom
2014-11-10 09:21:00;Ammoniak+ammonium-N;130.0;Surface
2014-11-10 09:21:00;Klorofyl a;4.8;Bottom
2014-11-10 09:21:00;Klorofyl a;12.0;Surface
2014-11-10 09:21:00;Nitrit+nitrat-N;85.0;Bottom
2014-11-10 09:21:00;Nitrit+nitrat-N;330.0;Surface
2014-11-10 09:21:00;Nitrogen,total N;743.1458013;Bottom
2014-11-10 09:21:00;Nitrogen,total N;902.2527776;Surface
2014-11-10 09:21:00;Ortho-phosphat-P;38.0;Bottom
2014-11-10 09:21:00;Ortho-phosphat-P;24.0;Surface
2014-11-10 09:21:00;Oxygen indhold;9.719999999999999;Surface
2014-11-10 09:21:00;Phosphor, total-P;71.0;Bottom
2014-11-10 09:21:00;Phosphor, total-P;66.0;Surface
2014-11-24 09:39:00;Ammoniak+ammonium-N;240.0;Bottom
2014-11-24 09:39:00;Ammoniak+ammonium-N;250.0;Surface
2014-11-24 09:39:00;Klorofyl a;2.8;Bottom
2014-11-24 09:39:00;Klorofyl a;3.9;Surface
2014-11-24 09:39:00;Nitrit+nitrat-N;170.0;Bottom
2014-11-24 09:39:00;Nitrit+nitrat-N;420.0;Surface
2014-11-24 09:39:00;Nitrogen,total N;781.4187077;Bottom
2014-11-24 09:39:00;Nitrogen,total N;1060.942914;Surface
2014-11-24 09:39:00;Ortho-phosphat-P;42.0;Bottom
2014-11-24 09:39:00;Ortho-phosphat-P;39.0;Surface
2014-11-24 09:39:00;Oxygen indhold;9.45;Surface
2014-11-24 09:39:00;Phosphor, total-P;71.0;Bottom
2014-11-24 09:39:00;Phosphor, total-P;74.0;Surface
2014-12-16 09:19:00;Ammoniak+ammonium-N;180.0;Bottom
2014-12-16 09:19:00;Ammoniak+ammonium-N;180.0;Surface
2014-12-16 09:19:00;Klorofyl a;1.7;Bottom
2014-12-16 09:19:00;Klorofyl a;0.4;Surface
2014-12-16 09:19:00;Nitrit+nitrat-N;310.0;Bottom
2014-12-16 09:19:00;Nitrit+nitrat-N;460.0;Surface
2014-12-16 09:19:00;Nitrogen,total N;845.7516164;Bottom
2014-12-16 09:19:00;Nitrogen,total N;1003.943629;Surface
2014-12-16 09:19:00;Ortho-phosphat-P;46.0;Bottom
2014-12-16 09:19:00;Ortho-phosphat-P;40.0;Surface
2014-12-16 09:19:00;Oxygen indhold;9.84;Bottom
2014-12-16 09:19:00;Oxygen indhold;10.635000000000002;Surface
2014-12-16 09:19:00;Phosphor, total-P;71.0;Bottom
2014-12-16 09:19:00;Phosphor, total-P;67.0;Surface
2015-01-05 09:10:00;Ammoniak+ammonium-N;140.0;Bottom
2015-01-05 09:10:00;Ammoniak+ammonium-N;140.0;Surface
2015-01-05 09:10:00;Klorofyl a;1.4;Bottom
2015-01-05 09:10:00;Klorofyl a;1.3;Surface
2015-01-05 09:10:00;Nitrit+nitrat-N;480.0;Bottom
2015-01-05 09:10:00;Nitrit+nitrat-N;480.0;Surface
2015-01-05 09:10:00;Nitrogen,total N;877.1544319;Bottom
2015-01-05 09:10:00;Nitrogen,total N;865.0222928;Surface
2015-01-05 09:10:00;Ortho-phosphat-P;39.0;Bottom
2015-01-05 09:10:00;Ortho-phosphat-P;39.0;Surface
2015-01-05 09:10:00;Oxygen indhold;10.530000000000001;Surface
2015-01-05 09:10:00;Phosphor, total-P;57.0;Bottom
2015-01-05 09:10:00;Phosphor, total-P;56.0;Surface
2015-02-03 09:27:00;Ammoniak+ammonium-N;86.0;Bottom
2015-02-03 09:27:00;Ammoniak+ammonium-N;93.0;Surface
2015-02-03 09:27:00;Klorofyl a;0.8;Bottom
2015-02-03 09:27:00;Klorofyl a;4.8;Surface
2015-02-03 09:27:00;Nitrit+nitrat-N;460.0;Bottom
2015-02-03 09:27:00;Nitrit+nitrat-N;700.0;Surface
2015-02-03 09:27:00;Nitrogen,total N;771.7358138;Bottom
2015-02-03 09:27:00;Nitrogen,total N;1206.636;Surface
2015-02-03 09:27:00;Ortho-phosphat-P;27.0;Bottom
2015-02-03 09:27:00;Ortho-phosphat-P;23.0;Surface
2015-02-03 09:27:00;Oxygen indhold;8.055;Bottom
2015-02-03 09:27:00;Oxygen indhold;11.31;Surface
2015-02-03 09:27:00;Phosphor, total-P;36.0;Bottom
2015-02-03 09:27:00;Phosphor, total-P;39.0;Surface
2015-02-18 09:40:00;Ammoniak+ammonium-N;81.0;Bottom
2015-02-18 09:40:00;Ammoniak+ammonium-N;38.0;Surface
2015-02-18 09:40:00;Klorofyl a;2.4;Bottom
2015-02-18 09:40:00;Klorofyl a;4.4;Surface
2015-02-18 09:40:00;Nitrit+nitrat-N;520.0;Bottom
2015-02-18 09:40:00;Nitrit+nitrat-N;700.0;Surface
2015-02-18 09:40:00;Nitrogen,total N;937.5393484;Bottom
2015-02-18 09:40:00;Nitrogen,total N;1089.402546;Surface
2015-02-18 09:40:00;Ortho-phosphat-P;21.0;Bottom
2015-02-18 09:40:00;Ortho-phosphat-P;13.0;Surface
2015-02-18 09:40:00;Oxygen indhold;11.475000000000001;Surface
2015-02-18 09:40:00;Phosphor, total-P;42.0;Bottom
2015-02-18 09:40:00;Phosphor, total-P;33.0;Surface
2015-03-02 09:15:00;Ammoniak+ammonium-N;15.0;Bottom
2015-03-02 09:15:00;Ammoniak+ammonium-N;3.2;Surface
2015-03-02 09:15:00;Klorofyl a;11.0;Bottom
2015-03-02 09:15:00;Klorofyl a;14.0;Surface
2015-03-02 09:15:00;Nitrit+nitrat-N;610.0;Bottom
2015-03-02 09:15:00;Nitrit+nitrat-N;650.0;Surface
2015-03-02 09:15:00;Nitrogen,total N;773.3007121;Bottom
2015-03-02 09:15:00;Nitrogen,total N;831.8525224;Surface
2015-03-02 09:15:00;Ortho-phosphat-P;3.9;Bottom
2015-03-02 09:15:00;Ortho-phosphat-P;2.1;Surface
2015-03-02 09:15:00;Oxygen indhold;10.825;Surface
2015-03-02 09:15:00;Phosphor, total-P;34.0;Bottom
2015-03-02 09:15:00;Phosphor, total-P;32.0;Surface
2015-03-11 09:27:00;Ammoniak+ammonium-N;6.8;Bottom
2015-03-11 09:27:00;Ammoniak+ammonium-N;5.8;Surface
2015-03-11 09:27:00;Klorofyl a;12.0;Bottom
2015-03-11 09:27:00;Klorofyl a;9.4;Surface
2015-03-11 09:27:00;Nitrit+nitrat-N;420.0;Bottom
2015-03-11 09:27:00;Nitrit+nitrat-N;430.0;Surface
2015-03-11 09:27:00;Nitrogen,total N;806.6268868;Bottom
2015-03-11 09:27:00;Nitrogen,total N;927.1970059;Surface
2015-03-11 09:27:00;Ortho-phosphat-P;2.4;Bottom
2015-03-11 09:27:00;Ortho-phosphat-P;2.1;Surface
2015-03-11 09:27:00;Oxygen indhold;11.455;Surface
2015-03-11 09:27:00;Phosphor, total-P;23.0;Bottom
2015-03-11 09:27:00;Phosphor, total-P;21.0;Surface
2015-03-16 09:03:00;Ammoniak+ammonium-N;13.0;Bottom
2015-03-16 09:03:00;Ammoniak+ammonium-N;13.0;Surface
2015-03-16 09:03:00;Klorofyl a;2.7;Bottom
2015-03-16 09:03:00;Klorofyl a;2.0;Surface
2015-03-16 09:03:00;Nitrit+nitrat-N;590.0;Bottom
2015-03-16 09:03:00;Nitrit+nitrat-N;580.0;Surface
2015-03-16 09:03:00;Nitrogen,total N;1030.768794;Bottom
2015-03-16 09:03:00;Nitrogen,total N;1037.698616;Surface
2015-03-16 09:03:00;Ortho-phosphat-P;2.7;Bottom
2015-03-16 09:03:00;Ortho-phosphat-P;1.9;Surface
2015-03-16 09:03:00;Oxygen indhold;11.03;Surface
2015-03-16 09:03:00;Phosphor, total-P;14.0;Bottom
2015-03-16 09:03:00;Phosphor, total-P;15.0;Surface
2015-04-07 10:28:00;Ammoniak+ammonium-N;24.0;Bottom
2015-04-07 10:28:00;Ammoniak+ammonium-N;25.0;Surface
2015-04-07 10:28:00;Klorofyl a;1.8;Bottom
2015-04-07 10:28:00;Klorofyl a;1.3;Surface
2015-04-07 10:28:00;Nitrit+nitrat-N;440.0;Bottom
2015-04-07 10:28:00;Nitrit+nitrat-N;460.0;Surface
2015-04-07 10:28:00;Nitrogen,total N;813.335596;Bottom
2015-04-07 10:28:00;Nitrogen,total N;827.2395161;Surface
2015-04-07 10:28:00;Ortho-phosphat-P;1.1;Bottom
2015-04-07 10:28:00;Ortho-phosphat-P;1.0;Surface
2015-04-07 10:28:00;Oxygen indhold;10.25;Surface
2015-04-07 10:28:00;Phosphor, total-P;16.0;Bottom
2015-04-07 10:28:00;Phosphor, total-P;16.0;Surface
2015-05-05 09:25:00;Ammoniak+ammonium-N;22.0;Bottom
2015-05-05 09:25:00;Ammoniak+ammonium-N;22.0;Surface
2015-05-05 09:25:00;Klorofyl a;3.3;Bottom
2015-05-05 09:25:00;Klorofyl a;1.9;Surface
2015-05-05 09:25:00;Nitrit+nitrat-N;260.0;Bottom
2015-05-05 09:25:00;Nitrit+nitrat-N;270.0;Surface
2015-05-05 09:25:00;Nitrogen,total N;646.9510587;Bottom
2015-05-05 09:25:00;Nitrogen,total N;684.826776;Surface
2015-05-05 09:25:00;Ortho-phosphat-P;1.5;Bottom
2015-05-05 09:25:00;Ortho-phosphat-P;1.8;Surface
2015-05-05 09:25:00;Oxygen indhold;9.1;Surface
2015-05-05 09:25:00;Phosphor, total-P;25.0;Bottom
2015-05-05 09:25:00;Phosphor, total-P;25.0;Surface
2015-05-19 09:08:00;Ammoniak+ammonium-N;11.0;Bottom
2015-05-19 09:08:00;Ammoniak+ammonium-N;11.0;Surface
2015-05-19 09:08:00;Klorofyl a;12.0;Bottom
2015-05-19 09:08:00;Klorofyl a;11.0;Surface
2015-05-19 09:08:00;Nitrit+nitrat-N;140.0;Bottom
2015-05-19 09:08:00;Nitrit+nitrat-N;140.0;Surface
2015-05-19 09:08:00;Nitrogen,total N;584.9814949;Bottom
2015-05-19 09:08:00;Nitrogen,total N;527.0873019;Surface
2015-05-19 09:08:00;Ortho-phosphat-P;2.2;Bottom
2015-05-19 09:08:00;Ortho-phosphat-P;1.1;Surface
2015-05-19 09:08:00;Oxygen indhold;8.965;Surface
2015-05-19 09:08:00;Phosphor, total-P;25.0;Bottom
2015-05-19 09:08:00;Phosphor, total-P;20.0;Surface
2015-06-04 13:53:00;Ammoniak+ammonium-N;22.0;Bottom
2015-06-04 13:53:00;Ammoniak+ammonium-N;19.0;Surface
2015-06-04 13:53:00;Klorofyl a;4.5;Bottom
