Dato;Parameter;AverageValue;Layer
2014-07-22;Oxygenmætning;57.42857142857143;Bottom
2014-07-22;Oxygenmætning;102.0;Surface
2014-07-22;Salinitet;23.384285714285713;Bottom
2014-07-22;Salinitet;22.62;Surface
2014-07-22;Temperatur;21.53142857142857;Bottom
2014-07-22;Temperatur;22.1;Surface
2014-07-28;Oxygen indhold;0.0;Bottom
2014-07-28;Oxygen indhold;10.695;Surface
2014-07-28;Oxygenmætning;0.0;Bottom
2014-07-28;Oxygenmætning;144.25;Surface
2014-07-28;Salinitet;26.02;Bottom
2014-07-28;Salinitet;20.93;Surface
2014-07-28;Temperatur;19.201666666666664;Bottom
2014-07-28;Temperatur;24.235;Surface
2014-08-04;Oxygen indhold;0.0875;Bottom
2014-08-04;Oxygen indhold;7.135;Surface
2014-08-04;Oxygenmætning;1.125;Bottom
2014-08-04;Oxygenmætning;92.5;Surface
2014-08-04;Salinitet;25.065;Bottom
2014-08-04;Salinitet;23.36;Surface
2014-08-04;Temperatur;20.46125;Bottom
2014-08-04;Temperatur;21.33;Surface
2014-08-11;Oxygen indhold;5.665;Bottom
2014-08-11;Oxygen indhold;5.8025;Surface
2014-08-11;Oxygenmætning;71.125;Bottom
2014-08-11;Oxygenmætning;73.0;Surface
2014-08-11;Salinitet;24.2375;Bottom
2014-08-11;Salinitet;24.2;Surface
2014-08-11;Temperatur;19.302500000000002;Bottom
2014-08-11;Temperatur;19.31;Surface
2014-08-13;Oxygen indhold;7.957777777777778;Bottom
2014-08-13;Oxygen indhold;8.2;Surface
2014-08-13;Oxygenmætning;97.66666666666667;Bottom
2014-08-13;Oxygenmætning;100.5;Surface
2014-08-13;Salinitet;23.876666666666665;Bottom
2014-08-13;Salinitet;23.8325;Surface
2014-08-13;Temperatur;18.26;Bottom
2014-08-13;Temperatur;18.24;Surface
2014-08-20;Oxygen indhold;8.968;Bottom
2014-08-20;Oxygen indhold;9.0675;Surface
2014-08-20;Oxygenmætning;107.0;Bottom
2014-08-20;Oxygenmætning;108.0;Surface
2014-08-20;Salinitet;24.4;Bottom
2014-08-20;Salinitet;24.4;Surface
2014-08-20;Temperatur;16.64;Bottom
2014-08-20;Temperatur;16.6375;Surface
2014-09-01;Oxygen indhold;0.48;Bottom
2014-09-01;Oxygen indhold;8.5125;Surface
2014-09-01;Oxygenmætning;5.875;Bottom
2014-09-01;Oxygenmætning;100.0;Surface
2014-09-01;Salinitet;24.825;Bottom
2014-09-01;Salinitet;22.7675;Surface
2014-09-01;Temperatur;16.28375;Bottom
2014-09-01;Temperatur;16.31;Surface
2014-09-09;Oxygen indhold;0.1825;Bottom
2014-09-09;Oxygen indhold;5.695;Surface
2014-09-09;Oxygenmætning;2.0;Bottom
2014-09-09;Oxygenmætning;67.5;Surface
2014-09-09;Salinitet;29.18625;Bottom
2014-09-09;Salinitet;25.035;Surface
2014-09-09;Temperatur;15.865;Bottom
2014-09-09;Temperatur;16.1425;Surface
2014-09-15;Oxygen indhold;8.403333333333334;Bottom
2014-09-15;Oxygen indhold;8.55;Surface
2014-09-15;Oxygenmætning;99.83333333333333;Bottom
2014-09-15;Oxygenmætning;101.5;Surface
2014-09-15;Salinitet;24.22666666666667;Bottom
2014-09-15;Salinitet;24.21;Surface
2014-09-15;Temperatur;16.378333333333334;Bottom
2014-09-15;Temperatur;16.3925;Surface
2014-09-29;Oxygen indhold;6.4;Bottom
2014-09-29;Oxygen indhold;7.68;Surface
2014-09-29;Oxygenmætning;74.75;Bottom
2014-09-29;Oxygenmætning;88.75;Surface
2014-09-29;Salinitet;26.2125;Bottom
2014-09-29;Salinitet;25.705;Surface
2014-09-29;Temperatur;14.99;Bottom
2014-09-29;Temperatur;14.735;Surface
2014-10-14;Oxygen indhold;8.73;Bottom
2014-10-14;Oxygen indhold;9.6825;Surface
2014-10-14;Oxygenmætning;96.16666666666667;Bottom
2014-10-14;Oxygenmætning;106.0;Surface
2014-10-14;Salinitet;24.80666666666667;Bottom
2014-10-14;Salinitet;24.405;Surface
2014-10-14;Temperatur;12.815;Bottom
2014-10-14;Temperatur;12.5375;Surface
2014-10-27;Oxygen indhold;8.059166666666668;Bottom
2014-10-27;Oxygen indhold;8.385;Surface
2014-10-27;Oxygenmætning;88.08333333333333;Bottom
2014-10-27;Oxygenmætning;91.75;Surface
2014-10-27;Salinitet;25.65833333333333;Bottom
2014-10-27;Salinitet;25.384999999999998;Surface
2014-10-27;Temperatur;12.103333333333333;Bottom
2014-10-27;Temperatur;12.11;Surface
2014-11-10;Oxygen indhold;7.53625;Bottom
2014-11-10;Oxygen indhold;9.84;Surface
2014-11-10;Oxygenmætning;80.25;Bottom
2014-11-10;Oxygenmætning;99.0;Surface
2014-11-10;Salinitet;26.259999999999998;Bottom
2014-11-10;Salinitet;22.974999999999998;Surface
2014-11-10;Temperatur;10.93625;Bottom
2014-11-10;Temperatur;9.06;Surface
2014-11-24;Oxygen indhold;8.1975;Bottom
2014-11-24;Oxygen indhold;9.68;Surface
2014-11-24;Oxygenmætning;84.0;Bottom
2014-11-24;Oxygenmætning;94.0;Surface
2014-11-24;Salinitet;25.86375;Bottom
2014-11-24;Salinitet;22.59;Surface
2014-11-24;Temperatur;9.175;Bottom
2014-11-24;Temperatur;7.487500000000001;Surface
2014-12-16;Oxygen indhold;10.16;Bottom
2014-12-16;Oxygen indhold;10.635;Surface
2014-12-16;Oxygenmætning;91.5;Bottom
2014-12-16;Oxygenmætning;94.0;Surface
2014-12-16;Salinitet;25.214;Bottom
2014-12-16;Salinitet;23.6025;Surface
2014-12-16;Temperatur;3.9159999999999995;Bottom
2014-12-16;Temperatur;3.6025;Surface
2015-01-05;Oxygen indhold;10.782222222222222;Bottom
2015-01-05;Oxygen indhold;10.7325;Surface
2015-01-05;Oxygenmætning;97.0;Bottom
2015-01-05;Oxygenmætning;97.0;Surface
2015-01-05;Salinitet;25.784444444444446;Bottom
2015-01-05;Salinitet;25.735;Surface
2015-01-05;Temperatur;3.7799999999999994;Bottom
2015-01-05;Temperatur;3.78;Surface
2015-02-03;Oxygen indhold;9.911111111111111;Bottom
2015-02-03;Oxygen indhold;11.57;Surface
2015-02-03;Oxygenmætning;86.55555555555556;Bottom
2015-02-03;Oxygenmætning;96.75;Surface
2015-02-03;Salinitet;26.15222222222222;Bottom
2015-02-03;Salinitet;23.9375;Surface
2015-02-03;Temperatur;2.5066666666666664;Bottom
2015-02-03;Temperatur;1.2525;Surface
2015-02-18;Oxygen indhold;11.192857142857141;Bottom
2015-02-18;Oxygen indhold;11.6875;Surface
2015-02-18;Oxygenmætning;97.0;Bottom
2015-02-18;Oxygenmætning;100.0;Surface
2015-02-18;Salinitet;25.91;Bottom
2015-02-18;Salinitet;24.03;Surface
2015-02-18;Temperatur;2.1471428571428572;Bottom
2015-02-18;Temperatur;2.1825;Surface
2015-03-02;Oxygen indhold;10.875;Bottom
2015-03-02;Oxygen indhold;11.0925;Surface
2015-03-02;Oxygenmætning;96.3;Bottom
2015-03-02;Oxygenmætning;98.0;Surface
2015-03-02;Salinitet;26.031;Bottom
2015-03-02;Salinitet;24.6525;Surface
2015-03-02;Temperatur;3.0420000000000003;Bottom
2015-03-02;Temperatur;3.3;Surface
2015-03-11;Oxygen indhold;11.52625;Bottom
2015-03-11;Oxygen indhold;11.545;Surface
2015-03-11;Oxygenmætning;105.75;Bottom
2015-03-11;Oxygenmætning;106.0;Surface
2015-03-11;Salinitet;25.39375;Bottom
2015-03-11;Salinitet;25.285;Surface
2015-03-11;Temperatur;4.535;Bottom
2015-03-11;Temperatur;4.605;Surface
2015-03-16;Oxygen indhold;11.128;Bottom
2015-03-16;Oxygen indhold;11.1425;Surface
2015-03-16;Oxygenmætning;101.0;Bottom
2015-03-16;Oxygenmætning;101.0;Surface
2015-03-16;Salinitet;23.074;Bottom
2015-03-16;Salinitet;23.07;Surface
2015-03-16;Temperatur;4.75;Bottom
2015-03-16;Temperatur;4.75;Surface
2015-04-07;Oxygen indhold;10.318333333333333;Bottom
2015-04-07;Oxygen indhold;10.36;Surface
2015-04-07;Oxygenmætning;97.66666666666667;Bottom
2015-04-07;Oxygenmætning;98.0;Surface
2015-04-07;Salinitet;23.573333333333334;Bottom
2015-04-07;Salinitet;23.23;Surface
2015-04-07;Temperatur;6.411666666666666;Bottom
2015-04-07;Temperatur;6.54;Surface
2015-05-05;Oxygen indhold;8.945714285714285;Bottom
2015-05-05;Oxygen indhold;9.27;Surface
2015-05-05;Oxygenmætning;94.42857142857143;Bottom
2015-05-05;Oxygenmætning;98.0;Surface
2015-05-05;Salinitet;24.485714285714288;Bottom
2015-05-05;Salinitet;23.02;Surface
2015-05-05;Temperatur;10.788571428571428;Bottom
2015-05-05;Temperatur;11.2775;Surface
2015-05-19;Oxygen indhold;9.0775;Bottom
2015-05-19;Oxygen indhold;8.9875;Surface
2015-05-19;Oxygenmætning;96.75;Bottom
2015-05-19;Oxygenmætning;95.25;Surface
2015-05-19;Salinitet;24.84125;Bottom
2015-05-19;Salinitet;24.302500000000002;Surface
2015-05-19;Temperatur;11.10875;Bottom
2015-05-19;Temperatur;11.1625;Surface
2015-06-04;Oxygen indhold;9.0525;Bottom
2015-06-04;Oxygen indhold;9.0875;Surface
2015-06-04;Oxygenmætning;99.5;Bottom
2015-06-04;Oxygenmætning;100.0;Surface
2015-06-04;Salinitet;24.47375;Bottom
2015-06-04;Salinitet;24.377499999999998;Surface
2015-06-04;Temperatur;12.615;Bottom
2015-06-04;Temperatur;12.7225;Surface
2015-06-15;Oxygen indhold;8.6;Bottom
2015-06-15;Oxygen indhold;8.585;Surface
2015-06-15;Oxygenmætning;99.125;Bottom
2015-06-15;Oxygenmætning;99.0;Surface
2015-06-15;Salinitet;23.8525;Bottom
2015-06-15;Salinitet;23.7975;Surface
2015-06-15;Temperatur;15.06;Bottom
2015-06-15;Temperatur;15.055;Surface
2015-06-29;Oxygen indhold;4.882857142857143;Bottom
2015-06-29;Oxygen indhold;9.04;Surface
2015-06-29;Oxygenmætning;56.42857142857143;Bottom
2015-06-29;Oxygenmætning;104.75;Surface
2015-06-29;Salinitet;26.565714285714286;Bottom
2015-06-29;Salinitet;24.2925;Surface
2015-06-29;Temperatur;14.561428571428573;Bottom
2015-06-29;Temperatur;15.192499999999999;Surface
2015-07-14;Oxygen indhold;5.075;Bottom
2015-07-14;Oxygen indhold;8.3325;Surface
2015-07-14;Oxygenmætning;60.0;Bottom
2015-07-14;Oxygenmætning;99.25;Surface
2015-07-14;Salinitet;26.43375;Bottom
2015-07-14;Salinitet;25.47;Surface
2015-07-14;Temperatur;15.61125;Bottom
2015-07-14;Temperatur;16.3675;Surface
2015-07-27;Oxygen indhold;7.83375;Bottom
2015-07-27;Oxygen indhold;8.03;Surface
2015-07-27;Oxygenmætning;93.125;Bottom
2015-07-27;Oxygenmætning;93.0;Surface
2015-07-27;Salinitet;25.47125;Bottom
2015-07-27;Salinitet;24.045;Surface
2015-07-27;Temperatur;16.1025;Bottom
2015-07-27;Temperatur;15.34;Surface
2015-08-11;Oxygen indhold;2.84375;Bottom
2015-08-11;Oxygen indhold;9.217500000000001;Surface
2015-08-11;Oxygenmætning;34.625;Bottom
2015-08-11;Oxygenmætning;116.0;Surface
2015-08-11;Salinitet;27.225;Bottom
2015-08-11;Salinitet;24.1675;Surface
2015-08-11;Temperatur;16.79;Bottom
2015-08-11;Temperatur;19.487499999999997;Surface
2015-08-18;Oxygen indhold;7.628333333333333;Bottom
2015-08-18;Oxygen indhold;7.7175;Surface
2015-08-18;Oxygenmætning;95.0;Bottom
2015-08-18;Oxygenmætning;96.0;Surface
2015-08-18;Salinitet;23.965;Bottom
2015-08-18;Salinitet;23.78;Surface
2015-08-18;Temperatur;18.895;Bottom
2015-08-18;Temperatur;18.89;Surface
2015-09-02;Oxygen indhold;7.21625;Bottom
2015-09-02;Oxygen indhold;7.31;Surface
2015-09-02;Oxygenmætning;87.375;Bottom
2015-09-02;Oxygenmætning;88.25;Surface
2015-09-02;Salinitet;25.13625;Bottom
2015-09-02;Salinitet;25.03;Surface
2015-09-02;Temperatur;17.10875;Bottom
2015-09-02;Temperatur;17.13;Surface
2015-09-14;Oxygen indhold;6.687142857142858;Bottom
2015-09-14;Oxygen indhold;8.2575;Surface
2015-09-14;Oxygenmætning;78.0;Bottom
2015-09-14;Oxygenmætning;95.0;Surface
2015-09-14;Salinitet;23.638571428571428;Bottom
2015-09-14;Salinitet;21.7125;Surface
2015-09-14;Temperatur;15.812857142857142;Bottom
2015-09-14;Temperatur;15.71;Surface
2015-09-29;Oxygen indhold;5.4471428571428575;Bottom
2015-09-29;Oxygen indhold;10.81;Surface
2015-09-29;Oxygenmætning;63.285714285714285;Bottom
2015-09-29;Oxygenmætning;120.25;Surface
2015-09-29;Salinitet;26.22;Bottom
2015-09-29;Salinitet;23.535;Surface
2015-09-29;Temperatur;14.884285714285713;Bottom
2015-09-29;Temperatur;13.4875;Surface
2015-10-14;Oxygen indhold;8.562000000000001;Bottom
2015-10-14;Oxygen indhold;8.5375;Surface
2015-10-14;Oxygenmætning;88.2;Bottom
2015-10-14;Oxygenmætning;88.0;Surface
2015-10-14;Salinitet;23.276;Bottom
2015-10-14;Salinitet;23.262500000000003;Surface
2015-10-14;Temperatur;10.05;Bottom
2015-10-14;Temperatur;10.057500000000001;Surface
2015-10-26;Oxygen indhold;8.527777777777779;Bottom
2015-10-26;Oxygen indhold;8.69;Surface
2015-10-26;Oxygenmætning;88.66666666666667;Bottom
2015-10-26;Oxygenmætning;90.25;Surface
2015-10-26;Salinitet;24.945555555555554;Bottom
2015-10-26;Salinitet;24.795;Surface
2015-10-26;Temperatur;10.033333333333333;Bottom
2015-10-26;Temperatur;10.0775;Surface
2015-11-18;Oxygen indhold;7.603;Bottom
2015-11-18;Oxygen indhold;9.194285714285714;Surface
2015-11-18;Oxygenmætning;77.83500000000001;Bottom
2015-11-18;Oxygenmætning;90.53571428571429;Surface
2015-11-18;Salinitet;25.494;Bottom
2015-11-18;Salinitet;23.09714285714286;Surface
2015-11-18;Temperatur;9.201;Bottom
2015-11-18;Temperatur;8.142857142857142;Surface
2015-11-30;Oxygen indhold;9.625384615384615;Bottom
2015-11-30;Oxygen indhold;9.295;Surface
2015-11-30;Oxygenmætning;93.0;Bottom
2015-11-30;Oxygenmætning;89.75;Surface
2015-11-30;Salinitet;26.340769230769233;Bottom
2015-11-30;Salinitet;26.35;Surface
2015-11-30;Temperatur;6.346153846153846;Bottom
2015-11-30;Temperatur;6.342499999999999;Surface
2015-12-15;Oxygen indhold;9.587142857142856;Bottom
2015-12-15;Oxygen indhold;9.856;Surface
2015-12-15;Oxygenmætning;89.42857142857143;Bottom
2015-12-15;Oxygenmætning;91.4;Surface
2015-12-15;Salinitet;25.05;Bottom
2015-12-15;Salinitet;24.741999999999997;Surface
2015-12-15;Temperatur;5.425714285714285;Bottom
2015-12-15;Temperatur;5.17;Surface
2016-01-05;Oxygen indhold;11.26;Bottom
2016-01-05;Oxygen indhold;11.3375;Surface
2016-01-05;Oxygenmætning;91.25;Bottom
2016-01-05;Oxygenmætning;91.25;Surface
2016-01-05;Salinitet;23.0975;Bottom
2016-01-05;Salinitet;22.985;Surface
2016-01-05;Temperatur;0.38;Bottom
2016-01-05;Temperatur;0.2325;Surface
2016-02-04;Oxygen indhold;10.466363636363637;Bottom
2016-02-04;Oxygen indhold;10.4875;Surface
2016-02-04;Oxygenmætning;90.0;Bottom
2016-02-04;Oxygenmætning;90.5;Surface
2016-02-04;Salinitet;24.628181818181815;Bottom
2016-02-04;Salinitet;24.625;Surface
2016-02-04;Temperatur;2.36;Bottom
2016-02-04;Temperatur;2.3625;Surface
2016-02-15;Oxygen indhold;11.908333333333333;Bottom
2016-02-15;Oxygen indhold;11.8825;Surface
2016-02-15;Oxygenmætning;99.66666666666667;Bottom
2016-02-15;Oxygenmætning;98.0;Surface
2016-02-15;Salinitet;21.855;Bottom
2016-02-15;Salinitet;21.365000000000002;Surface
2016-02-15;Temperatur;1.87;Bottom
2016-02-15;Temperatur;1.6175000000000002;Surface
2016-02-29;Oxygen indhold;10.914;Bottom
2016-02-29;Oxygen indhold;11.906666666666666;Surface
2016-02-29;Oxygenmætning;96.0;Bottom
2016-02-29;Oxygenmætning;101.66666666666667;Surface
2016-02-29;Salinitet;25.857999999999997;Bottom
2016-02-29;Salinitet;23.61;Surface
2016-02-29;Temperatur;2.7;Bottom
2016-02-29;Temperatur;2.21;Surface
2016-03-08;Oxygen indhold;11.3475;Bottom
2016-03-08;Oxygen indhold;12.9325;Surface
2016-03-08;Oxygenmætning;99.0;Bottom
2016-03-08;Oxygenmætning;110.25;Surface
2016-03-08;Salinitet;26.51125;Bottom
2016-03-08;Salinitet;22.8375;Surface
2016-03-08;Temperatur;2.3562499999999997;Bottom
2016-03-08;Temperatur;2.4;Surface
2016-03-16;Oxygen indhold;12.597999999999999;Bottom
2016-03-16;Oxygen indhold;13.684999999999999;Surface
2016-03-16;Oxygenmætning;112.2;Bottom
2016-03-16;Oxygenmætning;122.0;Surface
2016-03-16;Salinitet;26.121999999999996;Bottom
2016-03-16;Salinitet;21.47;Surface
2016-03-16;Temperatur;3.1399999999999997;Bottom
2016-03-16;Temperatur;4.4775;Surface
2016-04-04;Oxygen indhold;10.402857142857144;Bottom
2016-04-04;Oxygen indhold;10.305;Surface
2016-04-04;Oxygenmætning;99.0;Bottom
2016-04-04;Oxygenmætning;98.0;Surface
2016-04-04;Salinitet;24.505714285714284;Bottom
2016-04-04;Salinitet;23.0525;Surface
2016-04-04;Temperatur;6.352857142857142;Bottom
2016-04-04;Temperatur;6.737500000000001;Surface
2016-05-02;Oxygen indhold;10.493333333333334;Bottom
2016-05-02;Oxygen indhold;10.5425;Surface
2016-05-02;Oxygenmætning;103.83333333333333;Bottom
2016-05-02;Oxygenmætning;104.0;Surface
2016-05-02;Salinitet;23.828333333333333;Bottom
2016-05-02;Salinitet;21.24;Surface
2016-05-02;Temperatur;8.121666666666666;Bottom
2016-05-02;Temperatur;8.8425;Surface
2016-05-18;Oxygen indhold;9.402857142857144;Bottom
2016-05-18;Oxygen indhold;9.2525;Surface
2016-05-18;Oxygenmætning;103.57142857142857;Bottom
2016-05-18;Oxygenmætning;101.0;Surface
2016-05-18;Salinitet;24.58285714285714;Bottom
2016-05-18;Salinitet;22.095;Surface
2016-05-18;Temperatur;12.717142857142859;Bottom
2016-05-18;Temperatur;13.122499999999999;Surface
2016-06-02;Oxygen indhold;4.79;Bottom
2016-06-02;Oxygen indhold;10.21;Surface
2016-06-02;Oxygenmætning;58.333333333333336;Bottom
2016-06-02;Oxygenmætning;127.0;Surface
2016-06-02;Salinitet;22.765;Bottom
2016-06-02;Salinitet;22.0075;Surface
2016-06-02;Temperatur;18.135;Bottom
2016-06-02;Temperatur;19.692500000000003;Surface
2016-06-14;Oxygen indhold;6.682857142857143;Bottom
2016-06-14;Oxygen indhold;8.3575;Surface
2016-06-14;Oxygenmætning;80.85714285714286;Bottom
2016-06-14;Oxygenmætning;100.0;Surface
2016-06-14;Salinitet;22.277142857142856;Bottom
2016-06-14;Salinitet;20.994999999999997;Surface
2016-06-14;Temperatur;18.095714285714287;Bottom
2016-06-14;Temperatur;17.744999999999997;Surface
2016-06-27;Oxygen indhold;5.2700000000000005;Bottom
2016-06-27;Oxygen indhold;8.085;Surface
2016-06-27;Oxygenmætning;63.57142857142857;Bottom
2016-06-27;Oxygenmætning;97.0;Surface
2016-06-27;Salinitet;23.985714285714288;Bottom
2016-06-27;Salinitet;22.695;Surface
2016-06-27;Temperatur;17.345714285714287;Bottom
2016-06-27;Temperatur;17.555;Surface
2016-07-11;Oxygen indhold;7.11375;Bottom
2016-07-11;Oxygen indhold;7.6850000000000005;Surface
2016-07-11;Oxygenmætning;85.75;Bottom
2016-07-11;Oxygenmætning;93.0;Surface
2016-07-11;Salinitet;23.69625;Bottom
2016-07-11;Salinitet;23.46;Surface
2016-07-11;Temperatur;17.40625;Bottom
2016-07-11;Temperatur;17.4925;Surface
2016-07-25;Oxygen indhold;1.6271428571428572;Bottom
2016-07-25;Oxygen indhold;10.765;Surface
2016-07-25;Oxygenmætning;19.714285714285715;Bottom
2016-07-25;Oxygenmætning;139.0;Surface
2016-07-25;Salinitet;25.057142857142857;Bottom
2016-07-25;Salinitet;20.655;Surface
2016-07-25;Temperatur;17.307142857142857;Bottom
2016-07-25;Temperatur;21.96;Surface
2016-08-09;Oxygen indhold;8.52818181818182;Bottom
2016-08-09;Oxygen indhold;8.022499999999999;Surface
2016-08-09;Oxygenmætning;102.9090909090909;Bottom
2016-08-09;Oxygenmætning;97.0;Surface
2016-08-09;Salinitet;25.06090909090909;Bottom
2016-08-09;Salinitet;25.064999999999998;Surface
2016-08-09;Temperatur;17.087272727272726;Bottom
2016-08-09;Temperatur;17.09;Surface
2016-08-24;Oxygen indhold;2.04;Bottom
2016-08-24;Oxygen indhold;12.09;Surface
2016-08-24;Oxygenmætning;24.857142857142858;Bottom
2016-08-24;Oxygenmætning;147.5;Surface
2016-08-24;Salinitet;27.034285714285716;Bottom
2016-08-24;Salinitet;22.335;Surface
2016-08-24;Temperatur;16.81142857142857;Bottom
2016-08-24;Temperatur;18.48;Surface
2016-09-07;Oxygen indhold;2.8042857142857143;Bottom
2016-09-07;Oxygen indhold;7.9925;Surface
2016-09-07;Oxygenmætning;34.142857142857146;Bottom
2016-09-07;Oxygenmætning;97.25;Surface
2016-09-07;Salinitet;26.044285714285714;Bottom
2016-09-07;Salinitet;24.8675;Surface
2016-09-07;Temperatur;17.419999999999998;Bottom
2016-09-07;Temperatur;17.54;Surface
2016-09-20;Oxygen indhold;0.3657142857142857;Bottom
2016-09-20;Oxygen indhold;10.275;Surface
2016-09-20;Oxygenmætning;4.571428571428571;Bottom
2016-09-20;Oxygenmætning;124.75;Surface
2016-09-20;Salinitet;27.195714285714285;Bottom
2016-09-20;Salinitet;23.28;Surface
2016-09-20;Temperatur;17.838571428571427;Bottom
2016-09-20;Temperatur;17.8325;Surface
2016-10-03;Oxygen indhold;7.242857142857143;Bottom
2016-10-03;Oxygen indhold;7.2725;Surface
2016-10-03;Oxygenmætning;83.14285714285714;Bottom
2016-10-03;Oxygenmætning;83.75;Surface
2016-10-03;Salinitet;25.77857142857143;Bottom
2016-10-03;Salinitet;25.6725;Surface
2016-10-03;Temperatur;14.527142857142858;Bottom
2016-10-03;Temperatur;14.4975;Surface
2016-10-17;Oxygen indhold;8.01;Bottom
2016-10-17;Oxygen indhold;9.005;Surface
2016-10-17;Oxygenmætning;80.6;Bottom
2016-10-17;Oxygenmætning;86.0;Surface
2016-10-17;Salinitet;23.95;Bottom
2016-10-17;Salinitet;16.8325;Surface
2016-10-17;Temperatur;8.867999999999999;Bottom
2016-10-17;Temperatur;8.4925;Surface
2016-11-04;Oxygen indhold;10.02;Bottom
2016-11-04;Oxygen indhold;10.1575;Surface
2016-11-04;Oxygenmætning;98.85714285714286;Bottom
2016-11-04;Oxygenmætning;98.0;Surface
2016-11-04;Salinitet;25.02285714285714;Bottom
2016-11-04;Salinitet;23.5825;Surface
2016-11-04;Temperatur;7.651428571428572;Bottom
2016-11-04;Temperatur;7.195;Surface
2016-12-09;Oxygen indhold;10.373333333333333;Bottom
2016-12-09;Oxygen indhold;10.4825;Surface
2016-12-09;Oxygenmætning;95.44444444444444;Bottom
2016-12-09;Oxygenmætning;97.0;Surface
2016-12-09;Salinitet;24.986666666666665;Bottom
2016-12-09;Salinitet;24.622500000000002;Surface
2016-12-09;Temperatur;4.8244444444444445;Bottom
2016-12-09;Temperatur;4.95;Surface
2016-12-19;Oxygen indhold;9.3025;Bottom
2016-12-19;Oxygen indhold;10.575;Surface
2016-12-19;Oxygenmætning;87.0;Bottom
2016-12-19;Oxygenmætning;94.25;Surface
2016-12-19;Salinitet;26.93;Bottom
2016-12-19;Salinitet;23.19;Surface
2016-12-19;Temperatur;4.9375;Bottom
2016-12-19;Temperatur;4.0275;Surface
2017-01-02;Oxygen indhold;10.283333333333333;Bottom
2017-01-02;Oxygen indhold;10.4;Surface
2017-01-02;Oxygenmætning;95.22222222222223;Bottom
2017-01-02;Oxygenmætning;95.0;Surface
2017-01-02;Salinitet;26.073333333333334;Bottom
2017-01-02;Salinitet;25.1;Surface
2017-01-02;Temperatur;4.764444444444445;Bottom
2017-01-02;Temperatur;4.385;Surface
2017-01-18;Oxygen indhold;10.631666666666668;Bottom
2017-01-18;Oxygen indhold;11.3075;Surface
2017-01-18;Oxygenmætning;93.16666666666667;Bottom
2017-01-18;Oxygenmætning;95.25;Surface
2017-01-18;Salinitet;25.991666666666664;Bottom
2017-01-18;Salinitet;24.5925;Surface
2017-01-18;Temperatur;2.558333333333333;Bottom
2017-01-18;Temperatur;1.5;Surface
2017-02-08;Oxygen indhold;11.885000000000002;Bottom
2017-02-08;Oxygen indhold;11.61;Surface
2017-02-08;Oxygenmætning;99.0;Bottom
2017-02-08;Oxygenmætning;97.0;Surface
2017-02-08;Salinitet;24.105;Bottom
2017-02-08;Salinitet;24.0475;Surface
2017-02-08;Temperatur;1.165;Bottom
2017-02-08;Temperatur;1.1675;Surface
2017-02-20;Oxygen indhold;11.908750000000001;Bottom
2017-02-20;Oxygen indhold;11.807500000000001;Surface
2017-02-20;Oxygenmætning;103.125;Bottom
2017-02-20;Oxygenmætning;102.0;Surface
2017-02-20;Salinitet;26.0675;Bottom
2017-02-20;Salinitet;26.01;Surface
2017-02-20;Temperatur;2.145;Bottom
2017-02-20;Temperatur;2.185;Surface
2017-03-06;Oxygen indhold;10.878;Bottom
2017-03-06;Oxygen indhold;10.6525;Surface
2017-03-06;Oxygenmætning;97.0;Bottom
2017-03-06;Oxygenmætning;95.0;Surface
2017-03-06;Salinitet;24.694;Bottom
2017-03-06;Salinitet;24.69;Surface
2017-03-06;Temperatur;3.69;Bottom
2017-03-06;Temperatur;3.6875;Surface
2017-03-21;Oxygen indhold;10.621111111111112;Bottom
2017-03-21;Oxygen indhold;10.6525;Surface
2017-03-21;Oxygenmætning;97.77777777777777;Bottom
2017-03-21;Oxygenmætning;98.0;Surface
2017-03-21;Salinitet;25.302222222222223;Bottom
2017-03-21;Salinitet;25.057499999999997;Surface
2017-03-21;Temperatur;4.688888888888889;Bottom
2017-03-21;Temperatur;4.765;Surface
2017-04-03;Oxygen indhold;11.90857142857143;Bottom
2017-04-03;Oxygen indhold;10.425;Surface
2017-04-03;Oxygenmætning;113.42857142857143;Bottom
2017-04-03;Oxygenmætning;101.75;Surface
2017-04-03;Salinitet;26.29;Bottom
2017-04-03;Salinitet;24.77;Surface
2017-04-03;Temperatur;5.865714285714286;Bottom
2017-04-03;Temperatur;7.285;Surface
2017-04-18;Oxygen indhold;10.084999999999999;Bottom
2017-04-18;Oxygen indhold;10.344999999999999;Surface
2017-04-18;Oxygenmætning;98.5;Bottom
2017-04-18;Oxygenmætning;100.0;Surface
2017-04-18;Salinitet;23.811666666666667;Bottom
2017-04-18;Salinitet;23.1825;Surface
2017-04-18;Temperatur;7.601666666666667;Bottom
2017-04-18;Temperatur;7.3475;Surface
2017-05-03;Oxygen indhold;9.68;Bottom
2017-05-03;Oxygen indhold;10.535;Surface
2017-05-03;Oxygenmætning;99.8;Bottom
2017-05-03;Oxygenmætning;107.5;Surface
2017-05-03;Salinitet;23.246000000000002;Bottom
2017-05-03;Salinitet;22.79;Surface
2017-05-03;Temperatur;10.062000000000001;Bottom
2017-05-03;Temperatur;9.754999999999999;Surface
2017-05-15;Oxygen indhold;8.825714285714286;Bottom
2017-05-15;Oxygen indhold;11.0225;Surface
2017-05-15;Oxygenmætning;93.28571428571429;Bottom
2017-05-15;Oxygenmætning;120.0;Surface
2017-05-15;Salinitet;26.987142857142857;Bottom
