ObservationsStedNr;ObservationsStedNavn;AlternativStationsNr;X_UTM32;Y_UTM32;Længde;Bredde;Dato;UndersoegelsesNr;Parameter;Enhed;Prøvetagningsudstyr;Dybde (m);MålingX_UTM32;MalingY_UTM32;KorrektionsFaktor;OriginalResultat;KorrigeretResultat;QANiveau;Kvalitet
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.074666999999998;56.6205000316819;2017-09-12 00:00:00;1;Oxygen indhold;mg/l;Ketcher;4.6;504582;6275146;1.0;2.94;2.94;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.074666999999998;56.6205000316819;2017-09-12 00:00:00;1;Oxygen indhold;mg/l;Ketcher;4.79;504582;6275146;1.0;2.94;2.94;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.074666999999998;56.6205000316819;2017-09-12 00:00:00;1;Oxygen indhold;mg/l;Ketcher;4.95;504582;6275146;1.0;2.94;2.94;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.074666999999998;56.6205000316819;2017-09-12 00:00:00;1;Oxygen indhold;mg/l;Ketcher;5.2;504582;6275146;1.0;2.86;2.86;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.074666999999998;56.6205000316819;2017-09-12 00:00:00;1;Oxygenmætning;pct;Ketcher;0.81;504582;6275146;1.0;82.0;82.0;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.074666999999998;56.6205000316819;2017-09-12 00:00:00;1;Oxygenmætning;pct;Ketcher;1.03;504582;6275146;1.0;82.0;82.0;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.074666999999998;56.6205000316819;2017-09-12 00:00:00;1;Oxygenmætning;pct;Ketcher;1.23;504582;6275146;1.0;82.0;82.0;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.074666999999998;56.6205000316819;2017-09-12 00:00:00;1;Oxygenmætning;pct;Ketcher;1.37;504582;6275146;1.0;82.0;82.0;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.074666999999998;56.6205000316819;2017-09-12 00:00:00;1;Oxygenmætning;pct;Ketcher;1.59;504582;6275146;1.0;82.0;82.0;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.074666999999998;56.6205000316819;2017-09-12 00:00:00;1;Oxygenmætning;pct;Ketcher;1.81;504582;6275146;1.0;82.0;82.0;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.074666999999998;56.6205000316819;2017-09-12 00:00:00;1;Oxygenmætning;pct;Ketcher;2.01;504582;6275146;1.0;82.0;82.0;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.074666999999998;56.6205000316819;2017-09-12 00:00:00;1;Oxygenmætning;pct;Ketcher;2.19;504582;6275146;1.0;82.0;82.0;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.074666999999998;56.6205000316819;2017-09-12 00:00:00;1;Oxygenmætning;pct;Ketcher;2.36;504582;6275146;1.0;82.0;82.0;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.074666999999998;56.6205000316819;2017-09-12 00:00:00;1;Oxygenmætning;pct;Ketcher;2.59;504582;6275146;1.0;82.0;82.0;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.074666999999998;56.6205000316819;2017-09-12 00:00:00;1;Oxygenmætning;pct;Ketcher;2.8;504582;6275146;1.0;82.0;82.0;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.074666999999998;56.6205000316819;2017-09-12 00:00:00;1;Oxygenmætning;pct;Ketcher;3.01;504582;6275146;1.0;82.0;82.0;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.074666999999998;56.6205000316819;2017-09-12 00:00:00;1;Oxygenmætning;pct;Ketcher;3.21;504582;6275146;1.0;82.0;82.0;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.074666999999998;56.6205000316819;2017-09-12 00:00:00;1;Oxygenmætning;pct;Ketcher;3.38;504582;6275146;1.0;82.0;82.0;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.074666999999998;56.6205000316819;2017-09-12 00:00:00;1;Oxygenmætning;pct;Ketcher;3.63;504582;6275146;1.0;82.0;82.0;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.074666999999998;56.6205000316819;2017-09-12 00:00:00;1;Oxygenmætning;pct;Ketcher;4.0;504582;6275146;1.0;39.0;39.0;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.074666999999998;56.6205000316819;2017-09-12 00:00:00;1;Oxygenmætning;pct;Ketcher;4.17;504582;6275146;1.0;37.0;37.0;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.074666999999998;56.6205000316819;2017-09-12 00:00:00;1;Oxygenmætning;pct;Ketcher;4.36;504582;6275146;1.0;37.0;37.0;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.074666999999998;56.6205000316819;2017-09-12 00:00:00;1;Oxygenmætning;pct;Ketcher;4.6;504582;6275146;1.0;36.0;36.0;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.074666999999998;56.6205000316819;2017-09-12 00:00:00;1;Oxygenmætning;pct;Ketcher;4.79;504582;6275146;1.0;36.0;36.0;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.074666999999998;56.6205000316819;2017-09-12 00:00:00;1;Oxygenmætning;pct;Ketcher;4.95;504582;6275146;1.0;36.0;36.0;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.074666999999998;56.6205000316819;2017-09-12 00:00:00;1;Oxygenmætning;pct;Ketcher;5.2;504582;6275146;1.0;35.0;35.0;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.074666999999998;56.6205000316819;2017-09-12 00:00:00;1;Temperatur;grader C;Ketcher;0.81;504582;6275146;1.0;15.72;15.72;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.074666999999998;56.6205000316819;2017-09-12 00:00:00;1;Temperatur;grader C;Ketcher;1.03;504582;6275146;1.0;15.73;15.73;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.074666999999998;56.6205000316819;2017-09-12 00:00:00;1;Temperatur;grader C;Ketcher;1.23;504582;6275146;1.0;15.72;15.72;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.074666999999998;56.6205000316819;2017-09-12 00:00:00;1;Temperatur;grader C;Ketcher;1.37;504582;6275146;1.0;15.72;15.72;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.074666999999998;56.6205000316819;2017-09-12 00:00:00;1;Temperatur;grader C;Ketcher;1.59;504582;6275146;1.0;15.72;15.72;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.074666999999998;56.6205000316819;2017-09-12 00:00:00;1;Temperatur;grader C;Ketcher;1.81;504582;6275146;1.0;15.71;15.71;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.074666999999998;56.6205000316819;2017-09-12 00:00:00;1;Temperatur;grader C;Ketcher;2.01;504582;6275146;1.0;15.71;15.71;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.074666999999998;56.6205000316819;2017-09-12 00:00:00;1;Temperatur;grader C;Ketcher;2.19;504582;6275146;1.0;15.72;15.72;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.074666999999998;56.6205000316819;2017-09-12 00:00:00;1;Temperatur;grader C;Ketcher;2.36;504582;6275146;1.0;15.71;15.71;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.074666999999998;56.6205000316819;2017-09-12 00:00:00;1;Temperatur;grader C;Ketcher;2.59;504582;6275146;1.0;15.71;15.71;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.074666999999998;56.6205000316819;2017-09-12 00:00:00;1;Temperatur;grader C;Ketcher;2.8;504582;6275146;1.0;15.72;15.72;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.074666999999998;56.6205000316819;2017-09-12 00:00:00;1;Temperatur;grader C;Ketcher;3.01;504582;6275146;1.0;15.72;15.72;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.074666999999998;56.6205000316819;2017-09-12 00:00:00;1;Temperatur;grader C;Ketcher;3.21;504582;6275146;1.0;15.72;15.72;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.074666999999998;56.6205000316819;2017-09-12 00:00:00;1;Temperatur;grader C;Ketcher;3.38;504582;6275146;1.0;15.72;15.72;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.074666999999998;56.6205000316819;2017-09-12 00:00:00;1;Temperatur;grader C;Ketcher;3.63;504582;6275146;1.0;15.72;15.72;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.074666999999998;56.6205000316819;2017-09-12 00:00:00;1;Temperatur;grader C;Ketcher;4.0;504582;6275146;1.0;16.38;16.38;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.074666999999998;56.6205000316819;2017-09-12 00:00:00;1;Temperatur;grader C;Ketcher;4.17;504582;6275146;1.0;16.7;16.7;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.074666999999998;56.6205000316819;2017-09-12 00:00:00;1;Temperatur;grader C;Ketcher;4.36;504582;6275146;1.0;16.74;16.74;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.074666999999998;56.6205000316819;2017-09-12 00:00:00;1;Temperatur;grader C;Ketcher;4.6;504582;6275146;1.0;16.73;16.73;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.074666999999998;56.6205000316819;2017-09-12 00:00:00;1;Temperatur;grader C;Ketcher;4.79;504582;6275146;1.0;16.73;16.73;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.074666999999998;56.6205000316819;2017-09-12 00:00:00;1;Temperatur;grader C;Ketcher;4.95;504582;6275146;1.0;16.73;16.73;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.074666999999998;56.6205000316819;2017-09-12 00:00:00;1;Temperatur;grader C;Ketcher;5.2;504582;6275146;1.0;16.73;16.73;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833000000001;56.62117003168094;2017-10-03 00:00:00;1;Salinitet;promille;Ketcher;0.82;504653;6275220;1.0;25.04;25.04;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833000000001;56.62117003168094;2017-10-03 00:00:00;1;Salinitet;promille;Ketcher;1.0;504653;6275220;1.0;25.08;25.08;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833000000001;56.62117003168094;2017-10-03 00:00:00;1;Salinitet;promille;Ketcher;1.21;504653;6275220;1.0;25.09;25.09;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833000000001;56.62117003168094;2017-10-03 00:00:00;1;Salinitet;promille;Ketcher;1.59;504653;6275220;1.0;25.1;25.1;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833000000001;56.62117003168094;2017-10-03 00:00:00;1;Salinitet;promille;Ketcher;1.79;504653;6275220;1.0;25.08;25.08;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833000000001;56.62117003168094;2017-10-03 00:00:00;1;Salinitet;promille;Ketcher;1.99;504653;6275220;1.0;25.09;25.09;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833000000001;56.62117003168094;2017-10-03 00:00:00;1;Salinitet;promille;Ketcher;2.2;504653;6275220;1.0;25.06;25.06;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833000000001;56.62117003168094;2017-10-03 00:00:00;1;Salinitet;promille;Ketcher;2.4;504653;6275220;1.0;25.06;25.06;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833000000001;56.62117003168094;2017-10-03 00:00:00;1;Salinitet;promille;Ketcher;2.59;504653;6275220;1.0;25.07;25.07;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833000000001;56.62117003168094;2017-10-03 00:00:00;1;Salinitet;promille;Ketcher;2.78;504653;6275220;1.0;25.07;25.07;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833000000001;56.62117003168094;2017-10-03 00:00:00;1;Salinitet;promille;Ketcher;3.0;504653;6275220;1.0;25.06;25.06;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833000000001;56.62117003168094;2017-10-03 00:00:00;1;Salinitet;promille;Ketcher;3.15;504653;6275220;1.0;25.33;25.33;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833000000001;56.62117003168094;2017-10-03 00:00:00;1;Salinitet;promille;Ketcher;3.4;504653;6275220;1.0;25.19;25.19;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833000000001;56.62117003168094;2017-10-03 00:00:00;1;Salinitet;promille;Ketcher;3.59;504653;6275220;1.0;25.59;25.59;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833000000001;56.62117003168094;2017-10-03 00:00:00;1;Salinitet;promille;Ketcher;4.0;504653;6275220;1.0;27.3;27.3;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833000000001;56.62117003168094;2017-10-03 00:00:00;1;Salinitet;promille;Ketcher;4.2;504653;6275220;1.0;27.79;27.79;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833000000001;56.62117003168094;2017-10-03 00:00:00;1;Salinitet;promille;Ketcher;4.39;504653;6275220;1.0;27.79;27.79;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833000000001;56.62117003168094;2017-10-03 00:00:00;1;Salinitet;promille;Ketcher;4.58;504653;6275220;1.0;27.79;27.79;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833000000001;56.62117003168094;2017-10-03 00:00:00;1;Salinitet;promille;Ketcher;4.8;504653;6275220;1.0;27.8;27.8;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833000000001;56.62117003168094;2017-10-03 00:00:00;1;Salinitet;promille;Ketcher;5.01;504653;6275220;1.0;27.79;27.79;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833000000001;56.62117003168094;2017-10-03 00:00:00;1;Salinitet;promille;Ketcher;5.16;504653;6275220;1.0;27.79;27.79;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833000000001;56.62117003168094;2017-10-03 00:00:00;1;Salinitet;promille;Ketcher;5.36;504653;6275220;1.0;27.79;27.79;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833000000001;56.62117003168094;2017-10-03 00:00:00;1;Oxygen indhold;mg/l;Ketcher;0.82;504653;6275220;1.0;7.39;7.39;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833000000001;56.62117003168094;2017-10-03 00:00:00;1;Oxygen indhold;mg/l;Ketcher;1.0;504653;6275220;1.0;7.35;7.35;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833000000001;56.62117003168094;2017-10-03 00:00:00;1;Oxygen indhold;mg/l;Ketcher;1.21;504653;6275220;1.0;7.35;7.35;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833000000001;56.62117003168094;2017-10-03 00:00:00;1;Oxygen indhold;mg/l;Ketcher;1.59;504653;6275220;1.0;7.34;7.34;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833000000001;56.62117003168094;2017-10-03 00:00:00;1;Oxygen indhold;mg/l;Ketcher;1.79;504653;6275220;1.0;7.34;7.34;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833000000001;56.62117003168094;2017-10-03 00:00:00;1;Oxygen indhold;mg/l;Ketcher;1.99;504653;6275220;1.0;7.34;7.34;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833000000001;56.62117003168094;2017-10-03 00:00:00;1;Oxygen indhold;mg/l;Ketcher;2.2;504653;6275220;1.0;7.3;7.3;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833000000001;56.62117003168094;2017-10-03 00:00:00;1;Oxygen indhold;mg/l;Ketcher;2.4;504653;6275220;1.0;7.33;7.33;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833000000001;56.62117003168094;2017-10-03 00:00:00;1;Oxygen indhold;mg/l;Ketcher;2.59;504653;6275220;1.0;7.3;7.3;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833000000001;56.62117003168094;2017-10-03 00:00:00;1;Oxygen indhold;mg/l;Ketcher;2.78;504653;6275220;1.0;7.28;7.28;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833000000001;56.62117003168094;2017-10-03 00:00:00;1;Oxygen indhold;mg/l;Ketcher;3.0;504653;6275220;1.0;7.27;7.27;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833000000001;56.62117003168094;2017-10-03 00:00:00;1;Oxygen indhold;mg/l;Ketcher;3.15;504653;6275220;1.0;7.26;7.26;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833000000001;56.62117003168094;2017-10-03 00:00:00;1;Oxygen indhold;mg/l;Ketcher;3.4;504653;6275220;1.0;7.17;7.17;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833000000001;56.62117003168094;2017-10-03 00:00:00;1;Oxygen indhold;mg/l;Ketcher;3.59;504653;6275220;1.0;7.12;7.12;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833000000001;56.62117003168094;2017-10-03 00:00:00;1;Oxygen indhold;mg/l;Ketcher;4.0;504653;6275220;1.0;6.24;6.24;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833000000001;56.62117003168094;2017-10-03 00:00:00;1;Oxygen indhold;mg/l;Ketcher;4.2;504653;6275220;1.0;4.01;4.01;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833000000001;56.62117003168094;2017-10-03 00:00:00;1;Oxygen indhold;mg/l;Ketcher;4.39;504653;6275220;1.0;3.87;3.87;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833000000001;56.62117003168094;2017-10-03 00:00:00;1;Oxygen indhold;mg/l;Ketcher;4.58;504653;6275220;1.0;3.85;3.85;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833000000001;56.62117003168094;2017-10-03 00:00:00;1;Oxygen indhold;mg/l;Ketcher;4.8;504653;6275220;1.0;3.86;3.86;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833000000001;56.62117003168094;2017-10-03 00:00:00;1;Oxygen indhold;mg/l;Ketcher;5.01;504653;6275220;1.0;3.86;3.86;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833000000001;56.62117003168094;2017-10-03 00:00:00;1;Oxygen indhold;mg/l;Ketcher;5.16;504653;6275220;1.0;3.87;3.87;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833000000001;56.62117003168094;2017-10-03 00:00:00;1;Oxygen indhold;mg/l;Ketcher;5.36;504653;6275220;1.0;3.89;3.89;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833000000001;56.62117003168094;2017-10-03 00:00:00;1;Oxygenmætning;pct;Ketcher;0.82;504653;6275220;1.0;84.0;84.0;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833000000001;56.62117003168094;2017-10-03 00:00:00;1;Oxygenmætning;pct;Ketcher;1.0;504653;6275220;1.0;84.0;84.0;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833000000001;56.62117003168094;2017-10-03 00:00:00;1;Oxygenmætning;pct;Ketcher;1.21;504653;6275220;1.0;84.0;84.0;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833000000001;56.62117003168094;2017-10-03 00:00:00;1;Oxygenmætning;pct;Ketcher;1.59;504653;6275220;1.0;84.0;84.0;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833000000001;56.62117003168094;2017-10-03 00:00:00;1;Oxygenmætning;pct;Ketcher;1.79;504653;6275220;1.0;84.0;84.0;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833000000001;56.62117003168094;2017-10-03 00:00:00;1;Oxygenmætning;pct;Ketcher;1.99;504653;6275220;1.0;84.0;84.0;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833000000001;56.62117003168094;2017-10-03 00:00:00;1;Oxygenmætning;pct;Ketcher;2.2;504653;6275220;1.0;83.0;83.0;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833000000001;56.62117003168094;2017-10-03 00:00:00;1;Oxygenmætning;pct;Ketcher;2.4;504653;6275220;1.0;84.0;84.0;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833000000001;56.62117003168094;2017-10-03 00:00:00;1;Oxygenmætning;pct;Ketcher;2.59;504653;6275220;1.0;83.0;83.0;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833000000001;56.62117003168094;2017-10-03 00:00:00;1;Oxygenmætning;pct;Ketcher;2.78;504653;6275220;1.0;83.0;83.0;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833000000001;56.62117003168094;2017-10-03 00:00:00;1;Oxygenmætning;pct;Ketcher;3.0;504653;6275220;1.0;83.0;83.0;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833000000001;56.62117003168094;2017-10-03 00:00:00;1;Oxygenmætning;pct;Ketcher;3.15;504653;6275220;1.0;83.0;83.0;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833000000001;56.62117003168094;2017-10-03 00:00:00;1;Oxygenmætning;pct;Ketcher;3.4;504653;6275220;1.0;82.0;82.0;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833000000001;56.62117003168094;2017-10-03 00:00:00;1;Oxygenmætning;pct;Ketcher;3.59;504653;6275220;1.0;82.0;82.0;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833000000001;56.62117003168094;2017-10-03 00:00:00;1;Oxygenmætning;pct;Ketcher;4.0;504653;6275220;1.0;73.0;73.0;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833000000001;56.62117003168094;2017-10-03 00:00:00;1;Oxygenmætning;pct;Ketcher;4.2;504653;6275220;1.0;47.0;47.0;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833000000001;56.62117003168094;2017-10-03 00:00:00;1;Oxygenmætning;pct;Ketcher;4.39;504653;6275220;1.0;46.0;46.0;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833000000001;56.62117003168094;2017-10-03 00:00:00;1;Oxygenmætning;pct;Ketcher;4.58;504653;6275220;1.0;45.0;45.0;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833000000001;56.62117003168094;2017-10-03 00:00:00;1;Oxygenmætning;pct;Ketcher;4.8;504653;6275220;1.0;45.0;45.0;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833000000001;56.62117003168094;2017-10-03 00:00:00;1;Oxygenmætning;pct;Ketcher;5.01;504653;6275220;1.0;45.0;45.0;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833000000001;56.62117003168094;2017-10-03 00:00:00;1;Oxygenmætning;pct;Ketcher;5.16;504653;6275220;1.0;46.0;46.0;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833000000001;56.62117003168094;2017-10-03 00:00:00;1;Oxygenmætning;pct;Ketcher;5.36;504653;6275220;1.0;46.0;46.0;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833000000001;56.62117003168094;2017-10-03 00:00:00;1;Temperatur;grader C;Ketcher;0.82;504653;6275220;1.0;14.16;14.16;D, FDC faglig kontrol;Godkendt
